No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-71.20365320648132,-42.621413582880166,-37.87434756537816,-15.969976510459052
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-82.62529519786625,-61.71183118092198,-62.05914673108721,-35.46855003411125
