No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.46448484226457,-76.23680274775958,-76.40374185917909,-69.90983935003536
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-79.53961623955753,-81.90198566405635,-53.40057106093684
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-73.0722452036289,-78.00701688322039,-12.400798805876738
