No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-73.65253436712281,-57.02063537834831,-56.26256984807789,-29.610222761183486
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.79342371937082,-82.9260517416758,-56.74877453974542
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-77.32505094148799,-80.89567407107639,-37.07565060322088
