No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.56830106035345,-61.725184997448586,-63.006577047388525,-29.390301903369437
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-79.24357133526134,-81.09684129849282,-55.02175874245963
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-72.67878327660739,-74.90313726339019,-39.09560761120568
