No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-77.30888410444884,-46.443375970936344,-40.31666604323681,-17.46532401020907
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-82.6037211018267,-84,-70.50341012365111
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-81.42521740929071,-82.46746970696987,-55.61883216082037
