時刻,マイク (Realtek USB2.0 Audio)
2023/02/12 04:37:44.523,-59.14129115266185
2023/02/12 04:37:44.664,-67.33732029889941
2023/02/12 04:37:44.803,-65.73885511403552
2023/02/12 04:37:44.927,-56.81338181138951
2023/02/12 04:37:45.067,-64.06187236034725
2023/02/12 04:37:45.208,-64.70399523522428
2023/02/12 04:37:45.334,-63.41784502383934
2023/02/12 04:37:45.474,-56.58099226314054
2023/02/12 04:37:45.613,-58.37650042471262
2023/02/12 04:37:45.753,-63.19068423474356
2023/02/12 04:37:45.892,-57.28807315196139
2023/02/12 04:37:46.034,-63.20049905166424
2023/02/12 04:37:46.172,-54.77491442131486
2023/02/12 04:37:46.298,-62.048678427313206
2023/02/12 04:37:46.437,-59.613640254342464
2023/02/12 04:37:46.578,-64.73873737723885
2023/02/12 04:37:46.719,-54.86509916624207
2023/02/12 04:37:46.858,-54.805531757786355
2023/02/12 04:37:46.999,-60.88638554995504
2023/02/12 04:37:47.137,-57.29782917266376
2023/02/12 04:37:47.277,-61.75183526955713
2023/02/12 04:37:47.404,-59.306160333153564
2023/02/12 04:37:47.544,-59.14788796598275
2023/02/12 04:37:47.682,-61.078961100052986
2023/02/12 04:37:47.822,-60.86423215527602
2023/02/12 04:37:47.948,-60.66241430590463
2023/02/12 04:37:48.087,-59.998895974174495
2023/02/12 04:37:48.227,-60.80125927314397
2023/02/12 04:37:48.352,-59.648703267760595
2023/02/12 04:37:48.477,-58.422544421344554
2023/02/12 04:37:48.601,-63.64711100265039
2023/02/12 04:37:48.741,-64.59393777743072
2023/02/12 04:37:48.883,-61.026882214624756
2023/02/12 04:37:49.008,-60.08607450415188
2023/02/12 04:37:49.148,-61.71075833211098
2023/02/12 04:37:49.288,-61.67426028129764
2023/02/12 04:37:49.429,-63.90811328834008
2023/02/12 04:37:49.554,-60.431602048150985
2023/02/12 04:37:49.693,-56.513486350709165
2023/02/12 04:37:49.833,-60.82998132492775
2023/02/12 04:37:49.959,-63.9146146654526
2023/02/12 04:37:50.085,-66.07352892483627
2023/02/12 04:37:50.225,-57.043772098279874
2023/02/12 04:37:50.364,-61.06155797934413
2023/02/12 04:37:50.505,-61.18502195738894
2023/02/12 04:37:50.645,-57.04003352712835
2023/02/12 04:37:50.785,-57.8013224402285
2023/02/12 04:37:50.911,-64.18969909908168
2023/02/12 04:37:51.048,-53.92601833725794
2023/02/12 04:37:51.202,-62.401413837086494
2023/02/12 04:37:51.344,-62.5014018684585
2023/02/12 04:37:51.470,-59.834591894072354
2023/02/12 04:37:51.625,-62.15104989478177
2023/02/12 04:37:51.765,-55.92222475662208
2023/02/12 04:37:51.905,-58.74446017208047
2023/02/12 04:37:52.046,-58.181204992985016
2023/02/12 04:37:52.186,-58.24972505157614
2023/02/12 04:37:52.327,-61.13233951583727
2023/02/12 04:37:52.466,-63.6555150766532
2023/02/12 04:37:52.592,-61.93163096281988
2023/02/12 04:37:52.717,-55.55968164921553
2023/02/12 04:37:52.844,-62.17613363649262
2023/02/12 04:37:52.982,-63.57931797269846
2023/02/12 04:37:53.122,-57.71122565296267
2023/02/12 04:37:53.262,-60.223591212760084
