No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.61247533420314,-69.28740062060847,-74.50510054201877,-48.2301037685263
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.96395736947053,-81.53564913411681,-61.235683869637526
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-77.65216153580148,-78.83599185105872,-52.349074144418346
