No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-73.67670402740644,-73.38560255018136,-73.36748834346443,-73.18006813956148
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.51851482881739,-80.57980793758955,-75.20952219682879
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-80.13450822889754,-80.85285842504513,-70.69392083066163
