No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.680422547672,-76.39106038473838,-76.37672018644642,-76.08939358369281
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.79839421705681,-81.15291555633605,-71.63562842953657
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-78.38402865024301,-80.39481464162334,-56.478443463421456
