No,Name,Min,Avg,Median,Max
1,マイク (USB PnP Sound Device),-37.4281718521378,-35.93305333915559,0,-34.82191697951607
2,マイク配列 (Realtek High Definition Audio(SST)),-59.02682562328671,-31.819859669123897,0,-8.261373647492547
