No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-71.44896280582532,-36.301487335193706,-25.03226257986227,-11.487390118180738
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.4277052416724,-81.56002000959417,-57.25507241510662
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-81.89999501174185,-84,-69.81496485463741
