時刻,マイク (Realtek USB2.0 Audio)
2023/02/12 04:40:27.383,-56.4564945717263
2023/02/12 04:40:27.522,-59.06624008927433
2023/02/12 04:40:27.663,-59.5507757682914
2023/02/12 04:40:27.788,-59.5507757682914
2023/02/12 04:40:27.927,-63.584284729108695
2023/02/12 04:40:28.052,-55.75220290529905
2023/02/12 04:40:28.192,-60.65384184281663
2023/02/12 04:40:28.331,-64.21293696489592
2023/02/12 04:40:28.457,-61.63887869502331
2023/02/12 04:40:28.583,-58.52447756140451
2023/02/12 04:40:28.724,-62.841467095239956
2023/02/12 04:40:28.862,-63.90029709816578
2023/02/12 04:40:29.001,-56.47292037490008
2023/02/12 04:40:29.140,-61.53035795272313
2023/02/12 04:40:29.281,-63.01332907395566
2023/02/12 04:40:29.406,-53.56962208484808
2023/02/12 04:40:29.546,-72.92140346340516
2023/02/12 04:40:29.671,-63.061810677156664
2023/02/12 04:40:29.812,-56.9316398301936
2023/02/12 04:40:29.952,-63.70434555464999
2023/02/12 04:40:30.092,-69.52434952472073
2023/02/12 04:40:30.232,-66.08849285628226
2023/02/12 04:40:30.374,-55.592865262322384
2023/02/12 04:40:30.513,-54.478937524799306
2023/02/12 04:40:30.652,-53.91570676834099
2023/02/12 04:40:30.778,-54.8105159704349
2023/02/12 04:40:30.917,-64.61137365169921
2023/02/12 04:40:31.058,-56.32949468246382
2023/02/12 04:40:31.183,-64.9612452956874
2023/02/12 04:40:31.324,-55.83540637902867
2023/02/12 04:40:31.462,-59.18330819136183
2023/02/12 04:40:31.588,-60.77324106662448
2023/02/12 04:40:31.727,-55.854487242658315
2023/02/12 04:40:31.868,-62.81075618881795
2023/02/12 04:40:32.006,-53.83428724437528
2023/02/12 04:40:32.131,-64.68413279339876
2023/02/12 04:40:32.271,-55.936435015746014
2023/02/12 04:40:32.410,-56.75930844267132
2023/02/12 04:40:32.535,-61.946477190007144
2023/02/12 04:40:32.674,-59.216673164587064
2023/02/12 04:40:32.813,-55.058290533643344
2023/02/12 04:40:32.938,-62.185580522669824
2023/02/12 04:40:33.064,-67.57421538363978
2023/02/12 04:40:33.202,-61.40162437233168
2023/02/12 04:40:33.340,-58.40995867246569
2023/02/12 04:40:33.478,-58.4447139768852
2023/02/12 04:40:33.604,-57.52017511205001
2023/02/12 04:40:33.731,-66.08473152802189
2023/02/12 04:40:33.858,-60.70614332773681
2023/02/12 04:40:33.997,-57.1658956659209
2023/02/12 04:40:34.137,-57.985971676756705
2023/02/12 04:40:34.277,-60.73262416115453
2023/02/12 04:40:34.419,-63.539299785976134
2023/02/12 04:40:34.560,-54.64792809501182
2023/02/12 04:40:34.684,-60.12687115823199
2023/02/12 04:40:34.812,-65.25144594119092
2023/02/12 04:40:34.950,-55.16144433330676
2023/02/12 04:40:35.075,-61.23683174624898
2023/02/12 04:40:35.215,-56.350701461115335
2023/02/12 04:40:35.341,-68.53931307953452
2023/02/12 04:40:35.478,-66.11604402156497
2023/02/12 04:40:35.619,-59.10548203731479
2023/02/12 04:40:35.760,-63.94272160446623
2023/02/12 04:40:35.901,-61.27615368625504
2023/02/12 04:40:36.039,-57.961952860450694
2023/02/12 04:40:36.164,-61.743271249076166
2023/02/12 04:40:36.289,-61.743271249076166
2023/02/12 04:40:36.414,-58.89672809304814
2023/02/12 04:40:36.540,-58.89672809304814
2023/02/12 04:40:36.665,-65.88347773571644
2023/02/12 04:40:36.805,-59.525115612264514
2023/02/12 04:40:36.944,-57.90778071632448
2023/02/12 04:40:37.083,-54.59100617283016
2023/02/12 04:40:37.208,-58.62048723277272
2023/02/12 04:40:37.333,-59.26145328931324
2023/02/12 04:40:37.459,-58.314290630896615
2023/02/12 04:40:37.597,-64.61344187479291
2023/02/12 04:40:37.738,-62.797690015654254
2023/02/12 04:40:37.878,-63.13695107773614
2023/02/12 04:40:38.017,-59.83395576796572
2023/02/12 04:40:38.158,-57.41841065428845
2023/02/12 04:40:38.298,-55.555285691454
2023/02/12 04:40:38.424,-58.90024857303469
2023/02/12 04:40:38.578,-61.11643149067335
2023/02/12 04:40:38.719,-57.85101644143187
2023/02/12 04:40:38.859,-58.95110264702942
2023/02/12 04:40:38.999,-60.10119576177079
2023/02/12 04:40:39.140,-59.10549816820734
