No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-73.8876056211734,-62.80673280147737,-62.31071040046518,-39.295970321954705
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-78.51905808903159,-80.71506367606958,-59.71762181161549
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-74.78240923555386,-79.3508044145349,-30.333109899977572
