No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.85256556507429,-68.18459622293054,-76.29780847082621,-15.13995996893157
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.38793945046099,-81.45341642987219,-68.6075728208739
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-75.67950485259634,-79.13152389722387,-37.92028041931343
