No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-71.31753956067926,-30.056158579253378,-24.972894503760656,-9.792788069301983
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.8515979588419,-81.96960850704852,-71.2080862602684
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-81.21255986197775,-83.31620819393689,-64.34878337673335
