時刻,マイク (Realtek USB2.0 Audio)
2023/02/12 04:30:56.131,-53.933840118823866
2023/02/12 04:30:56.258,-63.47877515466891
2023/02/12 04:30:56.396,-63.29129255866835
2023/02/12 04:30:56.536,-54.748687532186466
2023/02/12 04:30:56.661,-57.61430762789993
2023/02/12 04:30:56.802,-65.12753388852543
2023/02/12 04:30:56.944,-64.51490577370697
2023/02/12 04:30:57.084,-55.66792704161182
2023/02/12 04:30:57.208,-58.75989811939411
2023/02/12 04:30:57.334,-61.45213490391245
2023/02/12 04:30:57.473,-54.12680445964167
2023/02/12 04:30:57.598,-62.228804672759125
2023/02/12 04:30:57.737,-56.532528631861545
2023/02/12 04:30:57.863,-57.36876267343735
2023/02/12 04:30:58.002,-57.09237776846109
2023/02/12 04:30:58.127,-54.725320278884666
2023/02/12 04:30:58.253,-68.53396811518145
2023/02/12 04:30:58.390,-55.64907321391149
2023/02/12 04:30:58.533,-59.1372868684808
2023/02/12 04:30:58.659,-61.67830217586442
2023/02/12 04:30:58.785,-59.7161202780044
2023/02/12 04:30:58.911,-52.146334698379334
2023/02/12 04:30:59.036,-65.87513458517247
2023/02/12 04:30:59.175,-62.57735114428509
2023/02/12 04:30:59.314,-59.46386783488363
2023/02/12 04:30:59.456,-64.23872785815028
2023/02/12 04:30:59.594,-59.695211940919755
2023/02/12 04:30:59.735,-56.06225817072428
2023/02/12 04:30:59.861,-61.25233939882798
2023/02/12 04:30:59.987,-64.80894444016107
2023/02/12 04:31:00.126,-55.38223290013221
2023/02/12 04:31:00.251,-60.5429091192098
2023/02/12 04:31:00.376,-54.6763123263587
2023/02/12 04:31:00.501,-69.63058974102479
2023/02/12 04:31:00.639,-60.29637235548464
2023/02/12 04:31:00.779,-57.56717341153181
2023/02/12 04:31:00.906,-72.60591003827554
2023/02/12 04:31:01.045,-54.270827213588504
2023/02/12 04:31:01.187,-60.27214294861248
2023/02/12 04:31:01.311,-58.185042427078585
2023/02/12 04:31:01.450,-59.412890248815636
2023/02/12 04:31:01.591,-57.42073730899172
2023/02/12 04:31:01.716,-55.5669370965435
2023/02/12 04:31:01.842,-63.94328555540848
2023/02/12 04:31:01.982,-62.19986820708647
2023/02/12 04:31:02.121,-68.15581828440374
2023/02/12 04:31:02.261,-65.23760996107333
2023/02/12 04:31:02.400,-70.02949483201148
2023/02/12 04:31:02.542,-55.37773135888049
2023/02/12 04:31:02.684,-66.91242919781122
2023/02/12 04:31:02.809,-53.13055684695428
2023/02/12 04:31:02.934,-56.74225964417847
2023/02/12 04:31:03.060,-58.85555338407788
2023/02/12 04:31:03.199,-57.10874073384758
2023/02/12 04:31:03.340,-56.886566207604254
2023/02/12 04:31:03.480,-58.261399680475954
2023/02/12 04:31:03.618,-62.14739383270758
2023/02/12 04:31:03.757,-52.61774284722026
2023/02/12 04:31:03.886,-57.235756123481394
2023/02/12 04:31:04.011,-61.71649526390833
2023/02/12 04:31:04.152,-62.29640947361826
2023/02/12 04:31:04.294,-67.58837845264819
2023/02/12 04:31:04.434,-64.22504967370442
2023/02/12 04:31:04.573,-65.9254755616263
2023/02/12 04:31:04.711,-58.618687040377
2023/02/12 04:31:04.851,-56.84855239202307
2023/02/12 04:31:04.991,-63.832989843098616
2023/02/12 04:31:05.131,-54.75144290783398
2023/02/12 04:31:05.257,-59.06704557230593
2023/02/12 04:31:05.383,-58.86531133889372
2023/02/12 04:31:05.522,-59.691136996147314
2023/02/12 04:31:05.663,-66.66427900379412
2023/02/12 04:31:05.789,-66.98003522603935
2023/02/12 04:31:05.915,-60.64287919567551
2023/02/12 04:31:06.040,-59.31128824700758
2023/02/12 04:31:06.165,-58.09690366017293
2023/02/12 04:31:06.303,-55.373141320754506
2023/02/12 04:31:06.442,-58.13649979888059
2023/02/12 04:31:06.584,-61.17374577920694
2023/02/12 04:31:06.724,-66.6413041928551
2023/02/12 04:31:06.850,-59.49487974471281
2023/02/12 04:31:06.977,-58.32478514808622
2023/02/12 04:31:07.102,-67.83400688116237
2023/02/12 04:31:07.242,-59.80734522699444
2023/02/12 04:31:07.384,-60.27004510918202
2023/02/12 04:31:07.520,-64.53232188189804
2023/02/12 04:31:07.660,-57.212077503841456
2023/02/12 04:31:07.799,-58.1368531670128
2023/02/12 04:31:07.940,-58.99274546743622
2023/02/12 04:31:08.080,-61.2855901199105
2023/02/12 04:31:08.205,-52.81483710330777
2023/02/12 04:31:08.332,-67.35884792317957
2023/02/12 04:31:08.458,-59.26718853663129
2023/02/12 04:31:08.583,-64.78443727316245
2023/02/12 04:31:08.722,-58.82225846240887
2023/02/12 04:31:08.863,-59.50456500410371
2023/02/12 04:31:09.002,-63.90995673626256
2023/02/12 04:31:09.127,-56.59259865117023
2023/02/12 04:31:09.266,-53.989384643809316
2023/02/12 04:31:09.407,-71.67238044214221
2023/02/12 04:31:09.548,-60.45078358641341
2023/02/12 04:31:09.690,-59.693173676502
2023/02/12 04:31:09.831,-64.60149834821885
2023/02/12 04:31:09.971,-71.07974579672187
2023/02/12 04:31:10.110,-60.620019536490034
2023/02/12 04:31:10.250,-62.06391604755511
2023/02/12 04:31:10.376,-57.0211426253322
2023/02/12 04:31:10.515,-59.01066717837851
