No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-74.38234671371491,-63.64734118173669,-73.33459913667906,-30.917985151781796
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-79.86015029322176,-81.64403407765315,-55.81282399888601
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-79.19232789565625,-84,-31.28634396239301
