No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.78849093554606,-76.25412457678418,-76.38408962801923,-67.47361453494116
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-81.7815425235439,-82.79021575610003,-65.00982996014189
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-79.21605399597627,-83.75668589565123,-37.13357651498065
