No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.54540224220528,-76.3003366983407,-76.30079989438414,-75.9613400864522
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-79.46871777867553,-80.84303682258543,-46.74407958086948
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-75.55648640148588,-77.47206140521781,-46.71949406290838
