No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.83041123514317,-76.20685604847269,-76.33288483305023,-66.56539509493092
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-80.30181557378802,-81.31561801862135,-64.91321930473757
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-78.35446072916793,-80.29142165047142,-54.43048866335512
