No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-68.0809272438941,-44.380939911923036,-40.051561735825565,-20.80441278427068
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-83.00176152333405,-65.08970441696633,-65.35397266563832,-36.67766377825133
