No,Name,Min,Avg,Median,Max
1,CABLE Output (VB-Audio Virtual Cable),-76.68540986868311,-75.99039150294485,-76.35784619336457,-49.49901287131388
2,ヘッドセット (Jabra Elite 85t Hands-Free AG Audio),-84,-79.01405648974546,-80.61525302569838,-59.74908651797843
3,マイク配列 (Realtek High Definition Audio(SST)),-84,-70.51016722838989,-76.17524098187849,-20.945644901959028
